,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
20,,,Ursa Re 2016-1 A,90323WAD2,,URSARE,,500,2016-11-30 00:00:00,2019-12-10 00:00:00,,CA,2.36,2.18,,,,,,,400,641.9448569893012,579.8229466852421,98.56,98.92,Aggregate
21,,,Ursa Re 2017-1 B,90323WAE0,,URSARE,,425,2017-05-16 00:00:00,2020-05-27 00:00:00,,CA,1.17,1.11,,,,,,,350,448.1176340696233,415.2289624646831,98.99,99.33,Aggregate
22,,,Ursa Re 2017-1 E,90323WAF7,,URSARE,,500,2017-05-16 00:00:00,2020-05-27 00:00:00,,CA,3.67,3.33,,,,,,,600,672.3935811445267,608.3949378620354,99.25,99.91,Aggregate
23,,,Ursa Re 2017-2 C,90323WAG5,,URSARE,,200,2017-11-30 00:00:00,2020-12-10 00:00:00,,CA,1.39,1.32,,,,,,,400,470.3115704212819,445.3061770879483,98.92,99.3,Aggregate
24,,,Ursa Re 2017-2 D,90323WAH3,,URSARE,,200,2017-11-30 00:00:00,2020-12-10 00:00:00,,CA,3.04,2.79,,,,,,,525,569.3901592719002,543.9289641067888,99.32,99.71,Aggregate
25,,,Ursa Re 2018-1 D,90323WAJ9,,URSARE,,250,2018-09-14 00:00:00,2021-09-24 00:00:00,,CA,3.11,2.87,,,,,,,510,583.6064081299693,561.0874020154438,98.38,98.87,Aggregate
26,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,
28,US Wind,,Alamo Re 2015-1 B,011395AC4,,ALALTD,,400,2015-05-13 00:00:00,2019-06-07 00:00:00,,TX,1.34,1.21,1.48,1.35,,,,BB-,439,338.28941176471403,145,100.09,100.28,Aggregate
29,,,Alamo Re 2017-1 A,011395AD2,,ALALTD,,400,2017-05-30 00:00:00,2020-06-08 00:00:00,,TX,2.86,2.44,3.12,2.67,,,,,485,510.7543980339266,470.13439803392095,99.72,100.15,Aggregate
30,,,Alamo Re 2018-1 A,011395AE0,,ALALTD,,400,2018-05-30 00:00:00,2021-06-07 00:00:00,,TX,2.19,1.65,2.4,1.81,,,,,325,378.2615256879009,356.6615256879009,98.94,99.37,Aggregate
31,,,CAR 114 Class B,XS1654183364,,IBRD,,100,2017-08-04 00:00:00,2019-12-20 00:00:00,,"Mex, TX",7.97,5.56,8.29,5.77,,,,,930,1431.4606384282572,1363.241971761591,96.96,97.37,Occurrence
32,,,CAR 115 Class C,XS1654184099,,IBRD,,110,2017-08-04 00:00:00,2019-12-20 00:00:00,,Mex,5.8,3.96,,,,,,,590,970.0734370352469,912.4654370352456,97.66,98.01,Occurrence
33,,,Casablanca Re 2017-1 A,XS1611031524,,CASARE,,66.95,2017-06-01 00:00:00,2020-06-04 00:00:00,,FL,1.18,0.95,1.36,1.11,,,,,393,437.36214577771636,389.16214577771615,99.53,100.04,Occurrence
34,,,Casablanca Re 2017-1 B,XS1611032761,,CASARE,,26.3,2017-06-01 00:00:00,2020-06-04 00:00:00,,FL,1.79,1.3,2.06,1.51,,,,,478,512.0792608414708,475.8292608414744,99.64,100.02,Occurrence
35,,,Casablanca Re 2017-1 C,XS1611032928,,CASARE,,4.457,2017-06-01 00:00:00,2020-06-04 00:00:00,,FL,18.16,11.08,19.85,12.23,,,,,1727,,,45,53,Occurrence
36,,,Citrus Re 2015-1 B,177510AD6,,CITREL,,60.91,2015-04-08 00:00:00,2020-04-09 00:00:00,,US,4.05,2.6,4.57,2.98,,,,,50,50,10,30,40,Occurrence
37,,,Citrus Re 2016-1 D,177510AF1,,CITREL,,97.06,2016-02-24 00:00:00,2019-05-25 00:00:00,,US,4.57,3.24,5.12,3.67,,,,,785,1283030.6261512341,864971.6890771976,35,45,Occurrence
38,,,Citrus Re 2016-1 E,177510AG9,,CITREL,,0,2016-02-24 00:00:00,2019-05-25 00:00:00,,US,4.56,4.05,4.94,4.36,,,,,1000,,,0,0,Occurrence
39,,,Citrus Re 2017-1 A,177510AH7,,CITREL,,53.13,2017-03-13 00:00:00,2020-03-18 00:00:00,,US,2.25,1.99,2.57,2.28,,,,,523,27295.195709146028,18346.383757941025,17,28,Occurrence
40,,,Citrus Re 2017-2 B,177510AJ3,,CITREL,,0,2017-05-11 00:00:00,2020-03-18 00:00:00,,US,7.34,6.6,8.15,7.34,,,,,50,,,0,0,Occurrence
41,,,Cranberry Re 2017-1 A,224287AB8,,CBRYRE,,350,2017-06-12 00:00:00,2020-07-13 00:00:00,,MA,0.533,0.467,0.535,0.469,,,,,200,317.4192574564541,285.4228823327935,98.62,98.99,Aggregate
42,,,Everglades Re II 2017,30014LAB0,,EVERGL,,300,2017-05-09 00:00:00,2020-05-08 00:00:00,,FL,2.54,1.92,2.95,2.24,,,,,492,630.7646780523631,580.0625492001169,98.63,99.13,Aggregate
43,,,Everglades Re II 2018,30014LAC8,,EVERGL,,250,2018-05-15 00:00:00,2021-05-04 00:00:00,,FL,2.56,1.93,2.97,2.26,,,,,475,601.8659964975997,581.2687555970701,97.63,98.01,Aggregate
44,,,Floodsmart Re 2018-1 A,33975CAA3,,FLOREL,,325,2018-07-30 00:00:00,2021-08-06 00:00:00,,US,6.04,4.94,,5.29,,,,,1125,1192.8607718237154,1170.685281476253,98.67,99.1,Occurrence
45,,,Floodsmart Re 2018-1 B,33975CAB1,,FLOREL,,175,2018-07-30 00:00:00,2021-08-06 00:00:00,,US,9.68,6.32,,6.8,,,,,1350,1425.5594942503094,1399.9545284351866,98.56,99.04,Occurrence
46,,,FloodSmart Re 2019-1 A,33975CAC9,,FLOREL,,250,2019-04-16 00:00:00,2022-03-07 00:00:00,,US,4.93,4.15,,4.48,,,,,1125,1143.0089272976616,1119.4039614825388,99.56,100.13,Occurrence
47,,,FloodSmart Re 2019-1 B,33975CAD7,,FLOREL,,50,2019-04-16 00:00:00,2022-03-07 00:00:00,,US,7.31,6.01,,6.51,,,,,1450,1471.617927247349,1448.0129614322263,99.5,100.03,Occurrence
48,,,Frontline Re 2018-1 A,35922QAA1,,FRNTRE,,250,2018-06-26 00:00:00,2022-07-06 00:00:00,,"AL, FL, NC, SC",6.12,4.04,5.79,3.82,,,,,700,885.4969334084641,810.6419785572857,95,96.98,Occurrence
49,,,Frontline Re 2018-1 B,35922QAB9,,FRNTRE,,100,2018-06-26 00:00:00,2022-07-06 00:00:00,,"AL, FL, NC, SC",10.76,8.13,10.23,7.71,,,,,1175,3631.1380982956216,2902.2409636852,55.5,65.5,Occurrence
50,,,Integrity Re 2017-1 A,45833UAA9,,INTEGR,,72,2017-05-02 00:00:00,2020-06-10 00:00:00,,FL (2nd Event),2.7,0.72,3.3,0.88,,,,,324,398.7217265487447,367.5606251343445,99.19,99.53,Occurrence
51,,,Integrity Re 2017-1 B,45833UAB7,,INTEGR,,3,2017-05-02 00:00:00,2020-06-10 00:00:00,,FL (2nd Event),10.61,10.06,12.17,11.55,,,,,1476,2017.818578693632,1957.6536095578294,94.65,95.23,Occurrence
52,,,Integrity Re 2017-1 C,45833UAC5,,INTEGR,,100,2017-05-02 00:00:00,2020-06-10 00:00:00,,FL,1.67,1.47,1.9,1.67,,,,,412,511.6740864103325,477.9240864103325,98.93,99.29,Occurrence
53,,,Integrity Re 2017-1 D,45833UAD3,,INTEGR,,35,2017-05-02 00:00:00,2020-06-10 00:00:00,,FL,1.78,1.72,2.01,1.94,,,,,433,534.1455834772634,494.39831074999114,98.91,99.34,Occurrence
54,,,Integrity Re 2018-1 A,45869RAA3,,INTEGR,,75,2018-04-23 00:00:00,2022-06-10 00:00:00,,FL,1.34,1.27,1.54,1.46,,,,,375,472.34105950171903,460.0892426401804,97.24,97.58,Occurrence
55,,,Integrity Re 2018-1 B,45869RAB1,,INTEGR,,4,2018-04-23 00:00:00,2022-06-10 00:00:00,,FL,9.86,5.74,10.89,6.41,,,,,950,1070.3678581966242,1056.2878581966252,96.88,97.24,Occurrence
56,,,Manatee Re II 2018-1 A,562012AA2,,MANARE,,160,2018-04-03 00:00:00,2021-06-07 00:00:00,,"FL, LA, & TX",2.22,1.08,2.59,1.26,,,,,425,495.9108035928236,476.7508035928249,98.6,98.98,Occurrence
57,,,Manatee Re II 2018-1 B,562012AB0,,MANARE,,40,2018-04-03 00:00:00,2021-06-07 00:00:00,,"FL, LA, & TX",6.99,4.07,7.79,4.63,,,,,775,878.9732664229418,858.8818846047614,98.04,98.42,Occurrence
58,,,Pelican Re 2017,705809AA9,,PELICR,,100,2017-04-19 00:00:00,2020-05-05 00:00:00,,LA,0.74,0.65,0.83,0.74,,,,,203,331.6487486956175,296.1539731166684,98.72,99.07,Occurrence
59,,,Pelican Re 2018,705809AB7,,PELICR,,100,2018-04-27 00:00:00,2021-05-07 00:00:00,,LA,1.12,0.97,1.24,1.08,,,,,225,337.0136306313509,315.0071206313552,97.84,98.26,Occurrence
60,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,,,,,,
62,APAC,,Akibare Re 2016-1,00973XAA8,,AKIBAR,,200,2016-03-14 00:00:00,2020-04-07 00:00:00,,JP W,1.12,1.04,,,,,,,228,21748.37572170532,11349.517386617172,20,40,Aggregate
63,,,Akibare Re 2018-1 A,00973XAB6,,AKIBAR,,220,2018-03-28 00:00:00,2022-04-07 00:00:00,,"JP, W, FL, FF",0.9,0.73,,,,,,,190,264.121201240056,246.0295511829116,97.89,98.4,Occurrence
64,,,Akibare Re 2018-1 B,00973XAC4,,AKIBAR,,100,2018-03-28 00:00:00,2022-04-07 00:00:00,,"JP, W, FL",1.09,0.99,,,,,,,190,267.49142666579206,249.48171238007757,97.8,98.31,Occurrence
65,,,Aozora Re 2016-1,037401AC0,,AOZLTD,,220,2016-03-29 00:00:00,2020-04-07 00:00:00,,JP W,1.19,1.02,,,,BB-,,,224,320.9024833595999,268.83207498121317,99.11,99.59,Occurrence
66,,,Aozora Re 2017-1,037401AD8,,AOZLTD,,480,2017-03-29 00:00:00,2021-04-07 00:00:00,,JP W,1.72,1.2,,,,,,,200,272.821484273368,251.90758384880098,98.64,99.03,Occurrence
67,,,Kizuna Re II 2018-1 A,49835KAC7,,KIZUNA,,150,2018-03-28 00:00:00,2023-04-11 00:00:00,,JP Q,0.36,0.12,,,,,,,187.5,230,220,98.45,98.81,Occurrence
68,,,Kizuna Re II 2018-1 B,49835KAD5,,KIZUNA,,50,2018-03-28 00:00:00,2023-04-11 00:00:00,,JP Q,2.66,0.99,,,,,,,250,287,271.1883179220761,98.66,99.23,Occurrence
69,,,Nakama Re 2014-2 2,62983QAE3,,NAKAMA,,200,2014-12-19 00:00:00,2020-01-16 00:00:00,,JP Q,0.79,0.7,,,,,,,287.5,351.52593201822975,296.7872653515692,99.55,99.93,Aggregate
70,,,Nakama Re 2015-1 1,62983QAF0,,NAKAMA,,100,2015-12-29 00:00:00,2021-01-14 00:00:00,,JP Q,1.32,1.16,,,,,,,287.5,339.3584775086511,317.7584775086511,99.15,99.5,Occurrence
71,,,Nakama Re 2015-1 2,62983QAG8,,NAKAMA,,200,2015-12-29 00:00:00,2021-01-14 00:00:00,,JP Q,0.94,0.86,,,,,,,325,339.1351996076482,315.521414992262,99.77,100.15,Aggregate
72,,,Nakama Re 2016-1 1,62983QAH6,,NAKAMA,,550,2016-09-29 00:00:00,2021-10-13 00:00:00,,JP Q,0.57,0.49,,,,,,,220,249.34618743458327,234.80099871822645,99.31,99.65,Aggregate
73,,,Nakama Re 2016-1 2,62983QAJ2,,NAKAMA,,150,2016-09-29 00:00:00,2021-10-13 00:00:00,,JP Q,1.88,1.47,,,,,,,325,375,358.1619866438098,98.85,99.23,Aggregate
74,,,Nakama Re 2018-1 1,62983QAK9,,NAKAMA,,500,2018-03-01 00:00:00,2023-04-13 00:00:00,,JP Q,0.56,0.48,,,,,,,200,229.22290197167325,220.0758383927251,98.93,99.26,Aggregate
75,,,Nakama Re 2018-1 2,62983QAL7,,NAKAMA,,200,2018-03-01 00:00:00,2023-04-13 00:00:00,,JP Q,1.79,1.44,,,,,,,300,375,364.4079999999999,97.33,97.7,Aggregate
76,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,Atmos Re DAC A,XS1924991273,,ATMRED,,45,2019-02-06 00:00:00,2022-02-14 00:00:00,,"IT Flood, Snow Pressure and Atmospheric Phenom",1.31,0.45,,,,,,,E+450,459.1061749473813,447.4267101463708,99.76,100.07,Aggregate
79,,,Hexagon Re DAC A,XS1735822774,,HEXREI,,45,2017-12-15 00:00:00,2022-01-19 00:00:00,,EU W,7.57,6.75,,,,,,,800,762.914824659806,749.7148246598059,100.92,101.25,Aggregate
80,,,Hexagon Re DAC B,XS1735822857,,HEXREI,,45,2017-12-15 00:00:00,2022-01-19 00:00:00,,EU W,6.06,5.52,,,,,,,650,619.8682950360912,606.6682950360912,100.76,101.1,Aggregate
81,,,Horse Capital I DAC A,440681AA2,,HORSCP,,85,2016-12-19 00:00:00,2020-06-15 00:00:00,,EU Motor,1.93,1.32,,,,,,,400,389.40000000000003,357,100.11,100.47,Aggregate
82,,,Horse Capital I DAC B,440681AB0,,HORSCP,,85,2016-12-19 00:00:00,2020-06-15 00:00:00,,EU Motor,4.11,2.9,,,,,,,625,612.12,579.72,100.13,100.49,Aggregate
83,,,Horse Capital I DAC C,440681AC8,,HORSCP,,85,2016-12-19 00:00:00,2020-06-15 00:00:00,,EU Motor,8.04,5.9,,,,,,,1200,1185.1200000000001,1152.72,100.13,100.47,Aggregate
84,,,Lion II Re DAC,XS1635674663,,LIONRE,,200,2017-06-28 00:00:00,2021-07-15 00:00:00,,"EU W, EU Flood, IT Q",3.42,2.35,,,,,,,317,328.75831306443126,311.9583130644313,99.75,100.11,Occurrence
85,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Life/Health,,Benu Capital A,XS1219733083,,BENUCP,,135,2015-04-24 00:00:00,2020-01-08 00:00:00,,Mortality,1.06,0.64,,,,BB+,,,255,206.28954197986334,120.28954197986333,100.33,100.93,
88,,,Benu Capital B,XS1219733240,,BENUCP,,150,2015-04-24 00:00:00,2020-01-08 00:00:00,,Mortality,1.79,1.33,,,,BB,,,335,252.28154196686273,166.28154196686273,100.57,101.16,
89,,,CAR 111 A,XS1641101172,,IBRD,,225,2017-07-07 00:00:00,2020-07-15 00:00:00,,Pandemic,4.92,3.57,,,,,,,690,696.7246868204055,657.9309268203995,99.92,100.37,
90,,,CAR 112 B,XS1641101503,,IBRD,,95,2017-07-07 00:00:00,2020-07-15 00:00:00,,Pandemic,9.44,7.74,,,,,,,1150,4405.417196519925,2615.0162005897214,70,85,
91,,,Vita Capital VI,92846DAA4,,VITA,,100,2015-12-22 00:00:00,2021-01-08 00:00:00,,Mortality,1.24,0.99,,,,BB,,,290,233.50819139240372,206.5081913924037,100.93,101.37,
92,,,Vitality Re VII A,92848XAA8,,VITALI,,140,2016-01-28 00:00:00,2020-01-07 00:00:00,,Health,0.03,0.01,,,,BBB+,,,215,170.120866141733,105.62086614173298,100.3,100.75,
93,,,Vitality Re VII B,92848XAB6,,VITALI,,60,2016-01-28 00:00:00,2020-01-07 00:00:00,,Health,0.47,0.18,,,,BB+,,,265,162.47052592105652,108.59052592105265,100.7,101.07,
94,,,Vitality Re VIII A,92848LAA4,,VITALI,,140,2017-01-25 00:00:00,2021-01-08 00:00:00,,Health,0.05,0.01,,,,BBB+,,,175,174.92680115273782,147.92680115273782,100,100.45,
95,,,Vitality Re VIII B,92848LAB2,,VITALI,,60,2017-01-25 00:00:00,2021-01-08 00:00:00,,Health,0.5,0.19,,,,BB+,,,200,171.14072005799497,144.14072005799497,100.48,100.93,
96,,,Vitality Re IX A,92849LAA3,,VITALI,,140,2018-01-29 00:00:00,2022-01-10 00:00:00,,Health,0.03,0.01,,,,BBB+,,,160,175.00000000000003,158.50000000000003,99.61,100.04,
97,,,Vitality Re IX B,92849LAB1,,VITALI,,60,2018-01-29 00:00:00,2022-01-10 00:00:00,,Health,0.41,0.16,,,,BB+,,,175,175.00000000000003,158.50000000000003,100,100.43,
98,,,Vitality Re X A,92850FAA2,,VITALI,,140,2019-01-14 00:00:00,2023-01-10 00:00:00,,Health,0.04,0.01,,,,BBB+,,,175,172.11478758169943,160.11478758169943,100.1,100.52,
99,,,Vitality Re X B,92850FAB0,,VITALI,,60,2019-01-14 00:00:00,2023-01-10 00:00:00,,Health,0.43,0.17,,,,BBB+,,,200,180,168,100.69,101.11,
100,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Mtge,,Bellemeade 2017-1 M-1,078767AA8,,BMIR,,195.1,2017-10-25 00:00:00,2027-10-25 00:00:00,,Mortgage,,,,,,,BBB,,170,166,151,100.04904640109456,100.2522661998062,
103,,,Bellemeade 2017-1 M-2,078767AB6,,BMIR,,154.6,2017-10-25 00:00:00,2027-10-25 00:00:00,,Mortgage,,,,,,,BB-,,335,301,294,101.34,101.62,
104,,,Bellemeade 2017-1 B-1,078767AC4,,BMIR,,18.4,2017-10-25 00:00:00,2027-10-25 00:00:00,,Mortgage,,,,,,,B+,,475,411,404,103.22,103.58,
105,,,Bellemeade 2018-1 M-1,078768AD0,,BMIR,,198.5,2018-04-18 00:00:00,2028-04-25 00:00:00,,Mortgage,,,,,,,BBB,,160,160,143,100,100.39,
106,,,Bellemeade 2018-1 M-2,078768AE8,,BMIR,,157.3,2018-04-18 00:00:00,2028-04-25 00:00:00,,Mortgage,,,,,,,BB-,,290,290,282,100,100.38,
107,,,Bellemeade 2018-1 B-2,078768AF5,,BMIR,,18.7,2018-04-18 00:00:00,2028-04-25 00:00:00,,Mortgage,,,,,,,BB-,,425,425,418,100,100.38,
108,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Multi-Peril,,Armor Re II 2018-1,04227FAA3,,ARMORE,,100,2018-04-13 00:00:00,2020-06-08 00:00:00,,"US W, Q",1.15,1.07,1.35,1.27,,,,,350,527.8183589048099,496.764851814653,98.11,98.44,Occurrence
111,,,Atlas IX 2015-1,049382AC8,,ATLAS,,132.93,2015-02-10 00:00:00,2019-07-07 00:00:00,,"US W, Q, CAN Q",4.61,4.11,5.08,4.51,,,,,10,10763,6430,80,87,Aggregate
112,,,Atlas IX 2016-1,049382AD6,,ATLAS,,300,2016-01-12 00:00:00,2020-01-08 00:00:00,,"US W, Q, CAN Q",3.6,3.07,3.92,3.32,,,,,759,1050.585233091929,990.4451603646575,98.07,98.46,Aggregate
113,,,Atlas Capital UK 2018,04921AAA3,,ATLAS,,300,2018-05-31 00:00:00,2022-06-07 00:00:00,,"US W, Q, CAN Q, EU W",3.98,3.24,4.1,3.33,,,,,600,635.8410147793508,620.2645961008297,99.01,99.43,Aggregate
114,,,Blue Halo 2016-1 A,095538AA2,,BLUHLO,,130,2016-06-16 00:00:00,2019-06-21 00:00:00,,"US W, Q",8.65,7.24,9.9,8.31,,,,,1400,3445.230937650559,3057.2995352878647,97.25,97.75,Aggregate
115,,,Blue Halo 2016-1 B,095538AB0,,BLUHLO,,27.4175,2016-06-16 00:00:00,2019-06-21 00:00:00,,"US W, Q",15.14,11.53,16.68,12.91,,,,,1975,205344.61364671626,107662.86663301969,25,40,Aggregate
116,,,Blue Halo 2016-2 C,095538AC8,,BLUHLO,,225,2016-07-21 00:00:00,2019-07-26 00:00:00,,"US W, Q",4.28,3.99,4.76,4.42,,,,,825,687.580172204279,539.4839878906473,100.29,100.64,Aggregate
117,,,Bonanza Re 2016-1 A,09785EAA9,,BONZRE,,150,2016-12-01 00:00:00,2019-12-31 00:00:00,,"US W, ST",2.56,1.71,3.08,2.02,,,,,398,775.5607838707351,723.0654754935981,97.55,97.89,Occurrence
118,,,Bonanza Re 2016-1 B,09785EAB7,,BONZRE,,50,2016-12-01 00:00:00,2019-12-31 00:00:00,,"US W, ST",4.36,2.38,5.39,2.94,,,,,523,831.8623097146273,772.5703430160637,98,98.38,Occurrence
119,,,Bowline Re 2018-1 A,10260PAA6,,BWLNRE,,250,2018-05-16 00:00:00,2022-05-23 00:00:00,,"US W, Q, ST",2.16,1.6,2.43,1.81,,,,,450,547.5628919159622,533.2320354490937,97.32,97.7,Aggregate
120,,,Bowline Re 2019-1 A,10260PAB4,,BWLNER,,100,2019-03-13 00:00:00,2023-03-20 00:00:00,,"US/CAN W, Q, ST",1.6,1.36,1.82,1.53,,,,,475,486.1473099010577,450,99.61,100.03,Aggregate
121,,,Bowline Re 2019-1 B,10260PAC2,,BWLNER,,150,2019-03-13 00:00:00,2023-03-20 00:00:00,,"US/CAN W, Q, ST",6.08,3.69,6.79,4.12,,,,,850,868.9952261873791,856.6643697205108,99.38,99.77,Aggregate
122,,,Buffalo Re 2017-1 A,119798AA4,,BUFFRE,,105,2017-03-10 00:00:00,2020-04-07 00:00:00,,"US W, Q",2.59,1.39,2.52,1.37,,,,,348,540.0136869585477,493.8536869585467,98.25,98.67,Occurrence
123,,,Buffalo Re 2017-1 B,119798AB2,,BUFFRE,,59.5,2017-03-10 00:00:00,2020-04-07 00:00:00,,"US W, Q",7.41,4.46,7.16,4.32,,,,,716,1014.4034838865724,962.6790043779547,97.35,97.8,Occurrence
124,,,Caelus Re IV 2016-1,12765JAA6,,CAELUS,,300,2016-02-29 00:00:00,2020-03-06 00:00:00,,"US W, Q, ST, WS, WF",1.88,1.6,2.24,1.92,,,,,553,837.8839377006963,734.242052263234,97.68,98.51,Occurrence
125,,,Caelus Re V 2017-1 A,12765KAA3,,CAELUS,,75,2017-05-04 00:00:00,2020-06-05 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",1.24,0.75,1.6,0.94,,,,,321,1313.3622613272325,1208.1549499492103,90,91,Aggregate
126,,,Caelus Re V 2017-1 B,12765KAB1,,CAELUS,,150,2017-05-04 00:00:00,2020-06-05 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",2.29,1.7,2.78,2.1,,,,,MM + 464 / 50,,,20,40,Aggregate
127,,,Caelus Re V 2017-1 C,12765KAC9,,CAELUS,,75,2017-05-04 00:00:00,2020-06-05 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",4.07,3.08,4.89,3.7,,,,,MM + 662 / 50,,,0,0,Aggregate
128,,,Caelus Re V 2017-1 D,12765KAD7,,CAELUS,,75,2017-05-04 00:00:00,2020-06-05 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",6.82,5.29,8.26,5.77,,,,,MM + 972 / 50,,,0,0,Aggregate
129,,,Caelus Re V 2018-1 A,12765KAE5,,CAELUS,,125,2018-05-10 00:00:00,2021-06-07 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",1.02,0.63,1.31,0.8,,,,,350,687.5653601553066,502.3331850501081,93.5,97,Aggregate
130,,,Caelus Re V 2018-1 B,12765KAF2,,CAELUS,,75,2018-05-10 00:00:00,2021-06-07 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",2.02,1.48,2.52,1.86,,,,,450,818.8454681179788,604.2013876299252,93,97,Aggregate
131,,,Caelus Re V 2018-1 C,12765KAG0,,CAELUS,,175,2018-05-10 00:00:00,2021-06-07 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",4.23,2.94,5.19,3.64,,,,,750,1740.3179266116101,1487.186747454693,83,87,Aggregate
132,,,Caelus Re V 2018-1 D,12765KAH8,,CAELUS,,75,2018-05-10 00:00:00,2021-06-07 00:00:00,,"US W, Q, ST, WS, WF, VE, MI, O",5.41,4.8,6.58,5.85,,,,,1050,5081.4864174819,2649.877770179705,50,75,Aggregate
